,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,dra,up,down
250,PVR,EQ,2018-05-15,1413.8,1413.8,1430.0,1400.0,1420.0,1415.9,1416.93,110538,156624852.25,5273,24629,22.28,1421.3428571428572,1453.5436659512075,1389.1420483345069
251,PVR,EQ,2018-05-16,1415.9,1425.0,1428.65,1401.25,1412.6,1416.45,1413.68,96353,136212634.5,5693,23107,23.98,1422.4750000000001,1452.5806025963966,1392.3693974036037
252,PVR,EQ,2018-05-17,1416.45,1418.1,1436.3,1405.6,1411.0,1411.05,1417.32,82730,117255208.5,5668,23120,27.95,1423.4178571428572,1450.915118744774,1395.9205955409404
253,PVR,EQ,2018-05-18,1411.05,1411.0,1422.45,1361.55,1377.3,1371.1,1387.7,91606,127121793.6,4408,17911,19.55,1419.2107142857144,1458.0530222772552,1380.3684062941736
254,PVR,EQ,2018-05-21,1371.1,1382.0,1388.2,1324.1,1326.0,1336.55,1357.43,126105,171178221.65,6245,27242,21.6,1411.7,1468.3789338154959,1355.0210661845042
255,PVR,EQ,2018-05-22,1336.55,1337.0,1376.15,1320.15,1361.5,1361.9,1359.34,199201,270782069.15,5345,127815,64.16,1408.3678571428572,1471.0153521157085,1345.720362170006
256,PVR,EQ,2018-05-23,1361.9,1369.05,1379.9,1335.5,1349.9,1345.7,1348.34,73467,99058555.85,4899,12857,17.5,1400.9535714285716,1467.10283695488,1334.8043059022632
257,PVR,EQ,2018-05-24,1345.7,1350.0,1361.2,1321.9,1348.55,1344.3,1343.23,83664,112379656.3,6858,24038,28.73,1395.1642857142858,1466.1276069938924,1324.2009644346792
258,PVR,EQ,2018-05-25,1344.3,1362.0,1369.9,1332.95,1350.0,1343.5,1346.59,90626,122036336.95,5332,30736,33.92,1388.6535714285715,1460.728217181702,1316.578925675441
259,PVR,EQ,2018-05-28,1343.5,1354.0,1364.0,1337.0,1344.35,1341.55,1348.84,76631,103362987.75,4076,21563,28.14,1382.7428571428572,1455.7906166213986,1309.6950976643159
260,PVR,EQ,2018-05-29,1341.55,1345.0,1361.0,1330.0,1342.9,1343.4,1342.39,91500,122829005.7,6404,44700,48.85,1376.0464285714286,1444.6632067874516,1307.4296503554056
261,PVR,EQ,2018-05-30,1343.4,1330.5,1335.8,1312.0,1318.0,1319.85,1320.14,273093,360520766.85,10221,159712,58.48,1370.2107142857144,1443.2390141592373,1297.1824144121915
262,PVR,EQ,2018-05-31,1319.85,1318.5,1330.0,1303.7,1323.0,1322.95,1319.91,351795,464338741.15,17797,131519,37.39,1363.4285714285713,1434.9999958325072,1291.8571470246354
263,PVR,EQ,2018-06-01,1322.95,1325.5,1328.7,1290.15,1301.35,1304.05,1306.22,133116,173879207.8,6080,30398,22.84,1355.5892857142858,1427.4356943132611,1283.7428771153104
264,PVR,EQ,2018-06-04,1304.05,1305.0,1317.7,1265.6,1277.1,1278.9,1282.02,244340,313249406.7,6727,155706,63.73,1345.8035714285713,1419.558711685269,1272.0484311718737
265,PVR,EQ,2018-06-05,1278.9,1277.0,1313.15,1265.0,1312.15,1298.05,1288.17,191590,246801178.45,9304,84176,43.94,1337.3464285714285,1402.903396918817,1271.78946022404
266,PVR,EQ,2018-06-06,1298.05,1305.0,1313.15,1283.65,1305.85,1307.75,1303.74,194801,253970282.25,16564,75038,38.52,1329.9678571428572,1381.5552826700807,1278.3804316156336
267,PVR,EQ,2018-06-07,1307.75,1311.9,1345.0,1311.8,1332.0,1332.15,1333.22,294081,392075479.2,15699,143978,48.96,1327.1857142857145,1373.1075446661976,1281.2638839052315
268,PVR,EQ,2018-06-08,1332.15,1333.95,1416.85,1330.05,1410.0,1407.95,1387.02,986398,1368156840.05,45641,313891,31.82,1332.2857142857144,1395.3478012570968,1269.2236273143321
269,PVR,EQ,2018-06-11,1407.95,1417.8,1418.7,1387.55,1403.0,1401.2,1400.61,434548,608631455.75,18355,135736,31.24,1335.0928571428574,1406.7470250622407,1263.438689223474
270,PVR,EQ,2018-06-12,1401.2,1414.0,1439.0,1410.0,1424.2,1426.6,1424.47,444672,633424135.75,17674,162031,36.44,1340.8714285714286,1427.6604717852897,1254.0823853575675
271,PVR,EQ,2018-06-13,1426.6,1426.15,1440.0,1407.35,1423.0,1417.8,1424.02,195591,278525871.35,9049,50106,25.62,1346.1214285714286,1442.199079172671,1250.0437779701863
272,PVR,EQ,2018-06-14,1417.8,1424.9,1429.0,1399.5,1428.5,1421.1,1410.09,431627,608632359.85,14383,269322,62.4,1351.6642857142856,1455.713478433374,1247.6150929951973
273,PVR,EQ,2018-06-15,1421.1,1435.0,1463.0,1401.0,1410.9,1407.7,1428.65,1004804,1435517465.55,44262,276823,27.55,1356.3892857142857,1464.3927128577093,1248.3858585708622
274,PVR,EQ,2018-06-18,1407.7,1407.0,1408.65,1351.0,1374.9,1377.1,1370.9,453405,621574041.7,24035,70558,15.56,1358.7964285714284,1467.0546630373103,1250.5381941055464
275,PVR,EQ,2018-06-19,1377.1,1355.0,1385.0,1349.55,1368.0,1365.25,1367.77,267115,365352446.45,14169,89955,33.68,1362.0392857142856,1467.9668311881114,1256.1117402404598
276,PVR,EQ,2018-06-20,1365.25,1367.9,1386.45,1355.1,1369.05,1372.55,1371.19,251878,345371416.8,16792,112333,44.6,1365.5821428571428,1469.169895378988,1261.9943903352976
277,PVR,EQ,2018-06-21,1372.55,1368.0,1385.5,1349.1,1355.6,1361.7,1367.23,190315,260203769.25,14519,55414,29.12,1369.7,1467.152702531889,1272.2472974681111
278,PVR,EQ,2018-06-22,1361.7,1361.7,1362.95,1344.0,1351.0,1350.4,1349.71,141707,191264018.75,8235,48097,33.94,1374.8071428571427,1458.248571943129,1291.3657137711564
279,PVR,EQ,2018-06-25,1350.4,1341.5,1363.45,1306.85,1354.7,1351.7,1341.97,336341,451361108.4,18931,85302,25.36,1378.6392857142857,1451.1008848661672,1306.1776865624042
280,PVR,EQ,2018-06-26,1351.7,1345.0,1358.0,1338.2,1345.0,1348.5,1347.13,217087,292443400.75,9857,100617,46.35,1381.55,1444.3786926124062,1318.7213073875937
281,PVR,EQ,2018-06-27,1348.5,1347.9,1375.0,1326.2,1366.5,1367.95,1354.48,229670,311082864.85,16721,99514,43.33,1384.107142857143,1440.8989333952754,1327.3153523190103
282,PVR,EQ,2018-06-28,1367.95,1369.85,1410.0,1335.05,1401.0,1392.25,1372.79,336813,462372239.2,12903,143713,42.67,1382.9857142857143,1438.3515386315519,1327.6198899398767
283,PVR,EQ,2018-06-29,1392.25,1401.0,1419.0,1353.65,1367.0,1374.3,1381.43,316273,436908058.2,17135,57412,18.15,1381.0642857142855,1435.5675309044882,1326.5610405240827
284,PVR,EQ,2018-07-02,1374.3,1378.0,1382.85,1352.1,1361.0,1366.2,1370.95,228003,312581835.4,17568,109926,48.21,1376.75,1424.9206102546698,1328.5793897453302
285,PVR,EQ,2018-07-03,1366.2,1362.0,1394.9,1352.35,1379.0,1376.4,1373.9,159516,219158667.8,9785,44372,27.82,1373.7928571428572,1415.7962243548136,1331.7894899309008
286,PVR,EQ,2018-07-04,1376.4,1371.9,1398.95,1370.15,1376.15,1378.35,1382.54,108849,150487978.85,11174,36845,33.85,1370.7392857142859,1403.0177896013374,1338.4607818272343
287,PVR,EQ,2018-07-05,1378.35,1379.0,1387.25,1368.0,1375.0,1376.65,1376.55,131782,181404854.3,8223,52005,39.46,1368.5214285714287,1393.2423855570573,1343.8004715858
288,PVR,EQ,2018-07-06,1376.65,1371.5,1387.65,1365.0,1372.85,1371.5,1372.8,118375,162504908.1,7324,56614,47.83,1368.1214285714289,1392.4221001128126,1343.8207570300451
289,PVR,EQ,2018-07-09,1371.5,1384.4,1399.55,1371.0,1374.85,1378.25,1386.72,202862,281313080.85,8315,45471,22.41,1369.0500000000004,1393.8660617962748,1344.233938203726
290,PVR,EQ,2018-07-10,1378.25,1378.25,1425.0,1366.0,1412.55,1411.6,1401.54,333480,467386922.55,16456,73496,22.04,1371.839285714286,1405.5384109841746,1338.1401604443975
291,PVR,EQ,2018-07-11,1411.6,1412.6,1418.95,1385.0,1393.0,1389.0,1399.22,136354,190789198.85,8174,32470,23.81,1373.7892857142858,1408.1146559811257,1339.463915447446
292,PVR,EQ,2018-07-12,1389.0,1391.05,1412.85,1387.1,1396.0,1396.1,1399.48,204176,285740084.25,10495,63176,30.94,1377.0535714285713,1410.4775716560787,1343.629571201064
293,PVR,EQ,2018-07-13,1396.1,1401.0,1414.4,1199.7,1218.8,1211.2,1250.13,3607373,4509691318.45,138553,562690,15.6,1367.017857142857,1461.6188297117933,1272.416884573921
294,PVR,EQ,2018-07-16,1211.2,1215.0,1234.0,1145.15,1146.55,1154.15,1188.18,3512073,4172962976.0,147185,856448,24.39,1353.1357142857144,1501.3114801262093,1204.9599484452194
295,PVR,EQ,2018-07-17,1154.15,1160.0,1188.0,1149.4,1160.0,1160.6,1167.25,1334223,1557366547.25,53344,398147,29.84,1338.325,1518.1853935107608,1158.4646064892393
296,PVR,EQ,2018-07-18,1160.6,1160.0,1176.55,1082.5,1117.6,1106.3,1119.08,1322283,1479733915.95,48083,225561,17.06,1317.8999999999999,1532.8947333880874,1102.9052666119123
297,PVR,EQ,2018-07-19,1106.3,1109.9,1155.95,1062.8,1143.9,1136.35,1115.4,1730149,1929815178.3,59850,481396,27.82,1300.9035714285712,1533.5862753716988,1068.2208674854437
298,PVR,EQ,2018-07-20,1136.35,1130.0,1178.95,1125.0,1160.0,1151.05,1159.24,1189823,1379288179.9,39965,478395,40.21,1285.535714285714,1527.8610563953887,1043.2103721760393
299,PVR,EQ,2018-07-23,1151.05,1159.65,1172.25,1145.0,1149.75,1152.7,1159.34,219412,254372160.95,10748,66822,30.46,1269.5571428571425,1515.5463291646288,1023.5679565496562
300,PVR,EQ,2018-07-24,1152.7,1150.0,1183.5,1124.95,1170.1,1172.6,1163.51,523724,609356017.55,28622,193520,36.95,1254.860714285714,1497.4117213830984,1012.3097071883296
301,PVR,EQ,2018-07-25,1172.6,1180.0,1193.15,1122.5,1137.0,1138.5,1159.74,1103688,1279992516.4,53085,112914,10.23,1237.8499999999997,1476.9874274988513,998.7125725011481
302,PVR,EQ,2018-07-26,1138.5,1138.5,1149.15,1080.0,1123.45,1119.15,1116.1,752725,840114890.9,31407,156849,20.84,1219.8249999999996,1453.5477573594221,986.1022426405771
303,PVR,EQ,2018-07-27,1119.15,1121.5,1130.7,1105.35,1112.0,1115.3,1116.29,307989,343805349.7,11504,68389,22.21,1201.0428571428567,1421.8273286464976,980.2583856392159
304,PVR,EQ,2018-07-30,1115.3,1120.0,1132.0,1115.0,1123.45,1128.2,1123.67,292497,328668646.3,9834,63057,21.56,1180.7999999999997,1367.8078073236488,993.7921926763507
305,PVR,EQ,2018-07-31,1128.2,1126.95,1130.0,1092.3,1108.5,1103.4,1107.44,245129,271465306.05,10934,77314,31.54,1160.3999999999999,1307.6580362179536,1013.1419637820462
306,PVR,EQ,2018-08-01,1103.4,1104.0,1121.0,1104.0,1112.0,1115.8,1112.65,268005,298196983.3,15167,98761,36.85,1140.3785714285711,1199.340576329836,1081.4165665273063
307,PVR,EQ,2018-08-02,1115.8,1114.8,1116.0,1098.0,1102.25,1101.55,1103.76,332751,367275800.15,14317,126187,37.92,1132.5464285714284,1178.729583413941,1086.3632737289156
308,PVR,EQ,2018-08-03,1101.55,1143.0,1208.0,1143.0,1175.75,1177.2,1179.48,2926219,3451431273.05,95126,736384,25.17,1134.192857142857,1185.095930302948,1083.289783982766
309,PVR,EQ,2018-08-06,1177.2,1181.0,1212.0,1180.0,1201.0,1202.0,1198.06,438414,525247489.6,19780,57161,13.04,1137.1499999999999,1198.416617839874,1075.8833821601256
310,PVR,EQ,2018-08-07,1202.0,1204.0,1242.0,1187.0,1221.3,1226.45,1221.6,808710,987921876.05,34771,109459,13.54,1145.7321428571427,1220.546411417482,1070.9178742968033
311,PVR,EQ,2018-08-08,1226.45,1277.0,1287.55,1221.0,1248.15,1246.75,1257.55,1789243,2250065642.95,82247,337064,18.84,1153.6178571428568,1245.4987466528182,1061.7369676328954
312,PVR,EQ,2018-08-09,1246.75,1251.0,1290.0,1235.0,1289.9,1279.45,1262.67,444172,560844313.0,18609,64055,14.42,1162.7892857142854,1276.5857854480087,1048.992785980562
313,PVR,EQ,2018-08-10,1279.45,1300.0,1329.5,1279.1,1328.75,1316.05,1307.52,1071746,1401328289.5,33207,115053,10.74,1174.4571428571423,1314.3114068780658,1034.602878836219
314,PVR,EQ,2018-08-13,1316.05,1324.9,1324.9,1277.2,1286.8,1283.5,1297.37,590552,766163894.5,19462,126094,21.35,1182.3785714285711,1333.85932275354,1030.8978201036023
315,PVR,EQ,2018-08-14,1283.5,1286.0,1324.0,1286.0,1307.0,1313.55,1312.79,585207,768253766.85,23136,76161,13.01,1194.8821428571425,1359.1218579414915,1030.6424277727936
316,PVR,EQ,2018-08-16,1313.55,1300.0,1309.5,1281.7,1298.0,1291.7,1294.74,464283,601127544.15,20193,191660,41.28,1207.2071428571423,1372.8568049438782,1041.5574807704065
317,PVR,EQ,2018-08-17,1291.7,1300.0,1313.4,1287.7,1305.5,1306.15,1300.86,311973,405832477.95,11338,76696,24.58,1220.8392857142856,1385.3155696187812,1056.36300180979
318,PVR,EQ,2018-08-20,1306.15,1305.5,1349.4,1302.55,1328.15,1331.4,1332.2,470132,626310197.85,16000,61709,13.13,1235.3535714285713,1400.4761714019771,1070.2309714551654
319,PVR,EQ,2018-08-21,1331.4,1328.0,1328.0,1301.0,1305.0,1305.85,1310.48,328880,430989268.2,19369,115855,35.23,1249.8142857142852,1399.935485101627,1099.6930863269436
320,PVR,EQ,2018-08-23,1305.85,1306.0,1334.5,1283.15,1315.95,1319.9,1308.22,314590,411552978.1,12772,54834,17.43,1264.3928571428569,1397.0809347311072,1131.7047795546066
321,PVR,EQ,2018-08-24,1319.9,1316.0,1342.0,1301.1,1313.1,1322.9,1322.57,410545,542973571.05,20766,122783,29.91,1280.2035714285714,1377.2768939484824,1183.1302489086604
322,PVR,EQ,2018-08-27,1322.9,1327.9,1337.0,1316.0,1323.0,1321.8,1326.25,222774,295453536.6,9908,87957,39.48,1290.5321428571426,1369.4722623942148,1211.5920233200704
323,PVR,EQ,2018-08-28,1321.8,1323.45,1339.6,1318.45,1330.0,1333.65,1330.92,301364,401091281.15,13064,78119,25.92,1299.935714285714,1363.268151333545,1236.6032772378833
324,PVR,EQ,2018-08-29,1333.65,1335.65,1370.9,1327.0,1362.0,1365.7,1356.64,439218,595860765.1,19357,126901,28.89,1309.8821428571428,1366.9259668624004,1252.838318851885
325,PVR,EQ,2018-08-30,1365.7,1384.25,1401.0,1347.1,1363.85,1369.3,1376.11,965409,1328507826.5,31705,246746,25.56,1318.6357142857141,1371.3980468371067,1265.8733817343216
326,PVR,EQ,2018-08-31,1369.3,1367.0,1386.95,1355.75,1372.0,1372.75,1370.21,273455,374689422.55,9421,61950,22.65,1325.2999999999997,1380.264645979869,1270.3353540201304
327,PVR,EQ,2018-09-03,1372.75,1375.0,1418.0,1367.6,1385.0,1382.65,1392.27,649507,904292166.5,15295,278005,42.8,1330.0571428571427,1392.5815978529886,1267.5326878612968
328,PVR,EQ,2018-09-04,1382.65,1390.0,1392.0,1313.15,1338.4,1339.35,1349.56,565194,762762502.1,18526,254194,44.97,1334.0464285714284,1390.6183360369348,1277.474521105922
329,PVR,EQ,2018-09-05,1339.35,1339.5,1345.7,1289.05,1320.5,1324.8,1316.54,323301,425638594.5,11740,76192,23.57,1334.85,1390.479516238443,1279.2204837615568
330,PVR,EQ,2018-09-06,1324.8,1325.0,1361.2,1300.65,1345.95,1340.5,1321.61,244469,323091602.4,7741,53704,21.97,1338.3357142857142,1388.127549090097,1288.5438794813313
331,PVR,EQ,2018-09-07,1340.5,1341.1,1374.85,1330.3,1358.5,1366.15,1356.91,368935,500610380.85,14275,81181,22.0,1342.6214285714284,1390.7816054540233,1294.4612516888335
332,PVR,EQ,2018-09-10,1366.15,1359.0,1385.0,1332.1,1343.05,1343.9,1366.24,271327,370696491.1,9123,111550,41.11,1343.5142857142855,1391.239821994007,1295.7887494345641
333,PVR,EQ,2018-09-11,1343.9,1347.0,1360.85,1338.3,1357.0,1352.85,1350.12,211391,285402788.9,9783,62025,29.34,1346.8714285714284,1389.5270570085158,1304.215800134341
334,PVR,EQ,2018-09-12,1352.85,1358.0,1408.0,1341.6,1402.0,1391.55,1376.43,776984,1069467393.7,29764,246875,31.77,1351.9892857142854,1397.7828220161832,1306.1957494123876
335,PVR,EQ,2018-09-14,1391.55,1414.0,1416.8,1370.0,1373.65,1379.1,1393.99,516069,719394389.95,21427,90426,17.52,1356.003571428571,1400.6512772751532,1311.3558655819886
336,PVR,EQ,2018-09-17,1379.1,1399.85,1423.0,1380.0,1395.95,1396.3,1404.36,743619,1044312133.1,33814,98889,13.3,1361.3249999999994,1406.1703024724602,1316.4796975275385
337,PVR,EQ,2018-09-18,1396.3,1394.95,1396.0,1333.05,1339.0,1339.0,1356.16,573099,777216784.5,22839,215229,37.56,1361.7071428571421,1405.618011621091,1317.7962740931932
338,PVR,EQ,2018-09-19,1339.0,1345.0,1356.2,1323.25,1332.55,1338.35,1337.82,214014,286312326.5,8902,30976,14.47,1359.7535714285707,1405.3022514615593,1314.204891395582
339,PVR,EQ,2018-09-21,1338.35,1341.0,1355.0,1285.5,1344.85,1344.05,1332.71,366482,488412557.65,19833,123185,33.61,1357.9499999999991,1403.86847290412,1312.0315270958783
340,PVR,EQ,2018-09-24,1344.05,1357.9,1359.45,1280.3,1284.05,1287.35,1305.8,285156,372357415.85,12529,56388,19.77,1351.849999999999,1410.2834598562276,1293.4165401437704
341,PVR,EQ,2018-09-25,1287.35,1280.1,1293.55,1226.6,1268.9,1253.65,1261.9,330444,416988415.45,19703,116346,35.21,1342.6357142857134,1418.2927992513312,1266.9786293200957
342,PVR,EQ,2018-09-26,1253.65,1260.0,1289.0,1258.05,1286.9,1285.4,1270.02,506604,643397324.4,14715,321467,63.46,1338.7821428571422,1420.4196399651873,1257.144645749097
343,PVR,EQ,2018-09-27,1285.4,1287.0,1299.0,1245.1,1260.0,1255.1,1270.81,310127,394111442.75,23679,122612,39.54,1333.8035714285706,1426.822026704812,1240.7851161523292
344,PVR,EQ,2018-09-28,1255.1,1270.0,1279.45,1190.0,1201.8,1201.75,1239.82,351195,435420171.15,33533,120224,34.23,1323.8928571428564,1440.4308658461437,1207.3548484395692
345,PVR,EQ,2018-10-01,1201.75,1210.0,1234.0,1164.45,1225.0,1224.9,1214.39,422964,513645270.2,31267,165965,39.24,1313.8035714285706,1438.7372859414193,1188.869856915722
346,PVR,EQ,2018-10-03,1224.9,1225.0,1262.85,1217.9,1227.95,1227.85,1241.26,302185,375091320.3,27322,82222,27.21,1305.5142857142848,1437.070248819616,1173.9583226089537
347,PVR,EQ,2018-10-04,1227.85,1219.95,1241.8,1190.4,1198.8,1199.55,1214.46,313341,380541470.4,28024,97024,30.96,1294.5642857142848,1434.40681489276,1154.7217565358096
348,PVR,EQ,2018-10-05,1199.55,1204.5,1222.7,1142.65,1167.0,1168.3,1179.17,446167,526106089.95,25900,104627,23.45,1278.617857142856,1421.6973756854243,1135.538338600288
349,PVR,EQ,2018-10-08,1168.3,1168.0,1198.0,1098.9,1189.85,1179.8,1171.66,264630,310056887.35,17142,52018,19.66,1264.382142857142,1404.0127688075258,1124.7515169067583
350,PVR,EQ,2018-10-09,1179.8,1189.05,1222.75,1184.4,1208.95,1208.0,1201.4,192894,231742500.55,18044,36504,18.92,1250.932142857142,1370.6861253323837,1131.1781603819004
351,PVR,EQ,2018-10-10,1208.0,1208.0,1311.0,1207.1,1300.6,1297.2,1272.67,605098,770092122.1,32710,157850,26.09,1247.9464285714278,1360.0840738272275,1135.808783315628
352,PVR,EQ,2018-10-11,1297.2,1238.0,1274.55,1235.45,1260.0,1257.0,1257.29,244404,307287030.75,19062,53468,21.88,1242.1357142857137,1341.8348418844798,1142.4365866869475
353,PVR,EQ,2018-10-12,1257.0,1265.1,1346.65,1265.1,1324.0,1323.95,1308.07,308952,404131184.35,14626,49065,15.88,1240.6999999999994,1334.4803079214662,1146.9196920785325
354,PVR,EQ,2018-10-15,1323.95,1335.8,1341.0,1297.05,1308.15,1310.05,1311.87,205041,268986981.0,11260,46788,22.82,1242.321428571428,1340.2685392154665,1144.3743179273895
355,PVR,EQ,2018-10-16,1310.05,1310.05,1347.45,1300.0,1339.35,1341.0,1328.47,225445,299497856.65,8501,33184,14.72,1248.5607142857136,1359.8378332176903,1137.283595353737
356,PVR,EQ,2018-10-17,1341.0,1357.0,1376.0,1305.0,1324.0,1314.0,1340.43,472705,633629001.55,18746,68685,14.53,1250.6035714285706,1365.7759269810886,1135.4312158760526
357,PVR,EQ,2018-10-19,1314.0,1318.0,1319.25,1261.35,1296.0,1290.35,1284.3,156188,200591535.5,10595,20184,12.92,1253.121428571428,1370.2419957351265,1136.0008614077294
358,PVR,EQ,2018-10-22,1290.35,1310.0,1338.55,1282.4,1304.0,1299.15,1315.41,239897,315562595.05,13419,31898,13.3,1260.0785714285707,1375.6147376895515,1144.54240516759
359,PVR,EQ,2018-10-23,1299.15,1281.0,1314.0,1276.15,1282.65,1279.65,1290.04,141783,182906262.55,6822,36523,25.76,1263.9892857142852,1378.0936453597833,1149.884926068787
360,PVR,EQ,2018-10-24,1279.65,1293.75,1312.5,1276.3,1279.05,1283.25,1290.28,257332,332030850.85,13584,102393,39.79,1267.946428571428,1380.4836939500592,1155.4091631927968
361,PVR,EQ,2018-10-25,1283.25,1270.0,1299.0,1226.3,1273.5,1284.05,1261.53,606946,765682885.2,40000,50352,8.3,1273.9821428571424,1379.566674118865,1168.39761159542
362,PVR,EQ,2018-10-26,1284.05,1283.0,1320.0,1242.0,1296.0,1295.1,1287.89,354640,456736930.7,19336,56348,15.89,1283.0392857142851,1369.6153632288144,1196.4632081997559
363,PVR,EQ,2018-10-29,1295.1,1300.15,1328.35,1287.45,1321.0,1317.4,1311.83,202408,265524489.6,8840,20269,10.01,1292.8678571428568,1357.389774792153,1228.3459394935605
364,PVR,EQ,2018-10-30,1317.4,1325.15,1355.0,1315.0,1340.75,1340.25,1342.37,277397,372368805.7,10001,72335,26.08,1302.3142857142852,1349.7832298708652,1254.8453415577053
365,PVR,EQ,2018-10-31,1340.25,1345.0,1386.6,1317.05,1358.0,1362.35,1362.45,450156,613315271.35,26983,112140,24.91,1306.9678571428565,1364.0728294057233,1249.8628848799897
366,PVR,EQ,2018-11-01,1362.35,1364.0,1391.0,1363.0,1366.3,1368.85,1376.42,183291,252285587.55,9001,27155,14.82,1314.9571428571421,1373.2328517053259,1256.6814340089584
367,PVR,EQ,2018-11-02,1368.85,1380.0,1405.3,1375.0,1395.0,1394.4,1388.4,296858,412156300.4,11957,117520,39.59,1319.9892857142852,1392.1279788266238,1247.8505926019466
368,PVR,EQ,2018-11-05,1394.4,1394.35,1436.0,1388.15,1420.0,1421.15,1417.09,433388,614147655.5,25016,98373,22.7,1327.9249999999995,1417.6528170571773,1238.1971829428217
369,PVR,EQ,2018-11-06,1421.15,1434.0,1440.8,1397.9,1403.95,1404.8,1419.65,295720,419820196.5,19866,93665,31.67,1332.4821428571424,1431.1097689381443,1233.8545167761406
370,PVR,EQ,2018-11-07,1404.8,1405.0,1422.95,1405.0,1422.95,1417.45,1416.31,60482,85661509.1,2672,16255,26.88,1339.8714285714282,1447.614147149501,1232.1287099933554
371,PVR,EQ,2018-11-09,1417.45,1405.0,1450.65,1355.55,1445.95,1446.75,1415.06,801317,1133909081.2,29171,180797,22.56,1351.0428571428567,1468.6485206455666,1233.437193640147
